Register,UE.Id,Latency,RRU.PrbTotDl,RRU.PrbTotUl,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,Unnamed: 10,source_file,sheet_name,Iteration,Total time (sec),Time (sec),Bandwidth (kbps),Iperf bw (kbps)
140.0,1.0,1742549536862580.0,95.0,1193.0,7.0,33.0,8.06,590.8,35.06,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
141.0,1.0,1742549537862270.0,185.0,4551.0,0.0,402.0,1.65,0.0,410.7,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
142.0,1.0,1742549538862130.0,215.0,3777.0,7.0,329.0,9.38,0.0,336.41,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
143.0,1.0,1742549539862340.0,220.0,3762.0,8.0,341.0,9.55,0.0,353.9,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
144.0,1.0,1742549540862250.0,205.0,4077.0,5.0,409.0,7.21,370.4,409.44,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
145.0,1.0,1742549541862400.0,130.0,5837.0,1.0,923.0,2.71,0.0,939.63,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
146.0,1.0,1742549542862110.0,135.0,5001.0,8.0,766.0,9.26,0.0,782.4,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
147.0,1.0,1742549543862100.0,120.0,5220.0,8.0,837.0,9.18,0.0,845.07,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
148.0,1.0,1742549544862300.0,80.0,7394.0,4.0,1316.0,5.34,374.75,1325.51,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
149.0,1.0,1742549545862380.0,85.0,7701.0,3.0,1398.0,3.94,0.0,1417.79,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
150.0,1.0,1742549546862360.0,118.0,6299.0,8.0,1073.0,9.1,0.0,1088.88,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
151.0,1.0,1742549547862210.0,131.0,6300.0,7.0,1144.0,8.97,0.0,1154.25,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
152.0,1.0,1742549548862300.0,65.0,9231.0,0.0,1831.0,1.2,196.0,1847.06,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
153.0,1.0,1742549549862280.0,131.0,7272.0,7.0,1450.0,8.06,0.0,1463.1,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
154.0,1.0,1742549550862300.0,116.0,6904.0,8.0,1286.0,9.09,0.0,1301.79,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
155.0,1.0,1742549551862230.0,132.0,6905.0,8.0,1333.0,9.63,488.5,1345.18,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
156.0,1.0,1742549552862380.0,55.0,8799.0,0.0,1725.0,0.69,510.0,1742.07,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
157.0,1.0,1742549553862330.0,104.0,6486.0,7.0,1119.0,8.58,0.0,1137.91,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
158.0,1.0,1742549554862240.0,133.0,7209.0,8.0,1309.0,9.14,0.0,1323.6,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
159.0,1.0,1742549555862700.0,155.0,7973.0,8.0,1557.0,9.14,656.4,1567.73,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
160.0,1.0,1742549556862200.0,35.0,10546.0,0.0,2125.0,0.17,0.0,2150.63,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
161.0,1.0,1742549557862240.0,143.0,6945.0,8.0,1309.0,9.1,0.0,1320.37,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
162.0,1.0,1742549558862220.0,140.0,6436.0,8.0,1167.0,9.43,0.0,1184.21,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
163.0,1.0,1742549559862230.0,121.0,6811.0,7.0,1178.0,8.46,291.67,1187.7,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
164.0,1.0,1742549560862170.0,60.0,9478.0,0.0,1842.0,0.74,0.0,1870.1,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
165.0,1.0,1742549561862090.0,125.0,7938.0,8.0,1569.0,9.1,0.0,1584.09,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
166.0,1.0,1742549562862510.0,146.0,7333.0,8.0,1427.0,9.13,0.0,1440.4,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
167.0,1.0,1742549563862130.0,121.0,7295.0,6.0,1555.0,6.94,282.0,1562.62,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
168.0,1.0,1742549564862210.0,55.0,6884.0,1.0,1147.0,2.4,0.0,1173.88,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
169.0,1.0,1742549565862270.0,173.0,4003.0,8.0,577.0,9.68,0.0,581.06,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
170.0,1.0,1742549566862230.0,168.0,3642.0,8.0,471.0,9.29,0.0,476.73,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
171.0,1.0,1742549567862310.0,191.0,4256.0,4.0,393.0,5.47,420.0,398.25,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
172.0,1.0,1742549568862210.0,131.0,2407.0,3.0,160.0,4.57,0.0,163.69,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
173.0,1.0,1742549569862340.0,198.0,3338.0,8.0,294.0,9.5,0.0,299.82,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
174.0,1.0,1742549570862300.0,190.0,3700.0,8.0,364.0,9.44,0.0,373.94,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
175.0,1.0,1742549571862120.0,115.0,4505.0,1.0,700.0,2.38,494.0,709.76,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
176.0,1.0,1742549572862140.0,105.0,5554.0,6.0,880.0,7.18,0.0,902.99,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
177.0,1.0,1742549573862240.0,125.0,5548.0,8.0,931.0,9.14,0.0,934.65,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
178.0,1.0,1742549574862310.0,126.0,6150.0,8.0,1038.0,9.11,177.0,1052.39,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
179.0,1.0,1742549575862280.0,50.0,8539.0,0.0,1536.0,0.71,193.0,1549.77,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
180.0,1.0,1742549576862190.0,114.0,7786.0,7.0,1497.0,8.58,0.0,1517.1,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
181.0,1.0,1742549577862260.0,130.0,7079.0,8.0,1309.0,9.1,0.0,1325.47,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
182.0,1.0,1742549578862440.0,120.0,7054.0,8.0,1368.0,9.13,409.2,1375.81,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
183.0,1.0,1742549579862650.0,40.0,10602.0,0.0,2102.0,0.17,0.0,2123.87,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
184.0,1.0,1742549580862400.0,134.0,5951.0,8.0,1014.0,9.13,0.0,1027.97,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
185.0,1.0,1742549581862170.0,132.0,6213.0,8.0,1014.0,9.1,0.0,1030.39,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
186.0,1.0,1742549582862270.0,124.0,6806.0,7.0,1190.0,8.28,285.0,1197.39,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
187.0,1.0,1742549583862260.0,65.0,8652.0,0.0,1760.0,1.07,0.0,1777.17,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
188.0,1.0,1742549584862390.0,135.0,7826.0,8.0,1557.0,9.18,0.0,1582.4,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
189.0,1.0,1742549585862310.0,149.0,8149.0,8.0,1640.0,9.1,0.0,1648.89,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
190.0,1.0,1742549586862250.0,116.0,9175.0,6.0,1862.0,6.9,376.4,1876.62,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
191.0,1.0,1742549587862460.0,87.0,10239.0,1.0,2021.0,2.42,0.0,2044.71,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
192.0,1.0,1742549588862360.0,135.0,6266.0,8.0,1097.0,9.1,0.0,1106.7,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
193.0,1.0,1742549589862170.0,152.0,6634.0,8.0,1179.0,9.18,0.0,1202.93,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
194.0,1.0,1742549590862180.0,91.0,9839.0,5.0,2202.0,5.9,248.4,2209.98,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
195.0,1.0,1742549591862080.0,91.0,10955.0,2.0,2401.0,3.43,0.0,2428.13,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
196.0,1.0,1742549592862250.0,140.0,8077.0,8.0,1734.0,9.16,0.0,1754.83,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
197.0,1.0,1742549593862050.0,126.0,7920.0,8.0,1687.0,9.08,0.0,1697.82,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
198.0,1.0,1742549594862160.0,66.0,10253.0,1.0,2093.0,2.18,274.33,2107.14,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
199.0,1.0,1742549595862340.0,145.0,7001.0,6.0,1376.0,7.3,0.0,1395.56,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
200.0,1.0,1742549596862160.0,131.0,6263.0,8.0,1120.0,9.1,0.0,1137.66,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
201.0,1.0,1742549597862200.0,139.0,6082.0,8.0,1002.0,9.11,452.0,1012.63,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
202.0,1.0,1742549598862120.0,155.0,4826.0,0.0,721.0,1.17,794.0,725.71,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
203.0,1.0,1742549599862190.0,216.0,3962.0,7.0,387.0,9.1,0.0,395.06,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
204.0,1.0,1742549600862310.0,215.0,3766.0,8.0,341.0,9.58,0.0,348.18,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
205.0,1.0,1742549601862140.0,225.0,3560.0,7.0,317.0,9.43,648.2,325.15,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
206.0,1.0,1742549602862140.0,190.0,5251.0,0.0,543.0,1.36,50.0,550.97,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
207.0,1.0,1742549603862160.0,205.0,3831.0,7.0,340.0,9.09,0.0,349.82,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
208.0,1.0,1742549604862170.0,170.0,3864.0,8.0,447.0,9.38,0.0,461.46,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
209.0,1.0,1742549605862140.0,115.0,4076.0,7.0,612.0,8.61,365.75,614.3,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
210.0,1.0,1742549606862140.0,50.0,7168.0,0.0,1205.0,0.7,0.0,1230.96,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
211.0,1.0,1742549607862440.0,118.0,7289.0,7.0,1486.0,8.97,0.0,1500.59,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
212.0,1.0,1742549608862010.0,133.0,7826.0,8.0,1699.0,9.18,0.0,1706.73,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
213.0,1.0,1742549609862230.0,113.0,12292.0,5.0,3147.0,5.98,530.2,3168.82,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
214.0,1.0,1742549610861940.0,90.0,14552.0,2.0,4302.0,3.48,0.0,4333.17,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
215.0,1.0,1742549611862070.0,149.0,11474.0,8.0,3328.0,9.14,0.0,3358.94,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
216.0,1.0,1742549612862410.0,149.0,11342.0,8.0,3128.0,9.15,0.0,3151.46,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
217.0,1.0,1742549613862160.0,74.0,13468.0,1.0,3794.0,2.21,330.33,3810.58,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
218.0,1.0,1742549614862070.0,136.0,10638.0,6.0,2522.0,7.24,0.0,2551.95,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
219.0,1.0,1742549615862030.0,136.0,9533.0,8.0,2230.0,9.12,0.0,2242.14,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
220.0,1.0,1742549616862150.0,141.0,9175.0,8.0,2077.0,9.12,68.5,2095.14,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
221.0,1.0,1742549617862080.0,65.0,13831.0,0.0,3366.0,0.74,697.0,3389.04,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
222.0,1.0,1742549618862170.0,140.0,10361.0,7.0,2619.0,8.66,0.0,2640.54,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
223.0,1.0,1742549619862310.0,140.0,9743.0,8.0,2443.0,9.13,0.0,2466.15,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
224.0,1.0,1742549620862310.0,154.0,10244.0,7.0,2536.0,8.6,272.5,2551.82,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
225.0,1.0,1742549621862120.0,65.0,14773.0,0.0,3814.0,0.77,0.0,3847.11,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
226.0,1.0,1742549622862250.0,147.0,9534.0,8.0,2266.0,9.12,0.0,2280.82,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
227.0,1.0,1742549623862190.0,157.0,9296.0,8.0,2159.0,9.13,0.0,2176.39,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
228.0,1.0,1742549624862080.0,117.0,9657.0,6.0,2015.0,7.38,451.6,2033.7,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
229.0,1.0,1742549625862420.0,84.0,11078.0,1.0,2375.0,2.01,0.0,2398.26,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
230.0,1.0,1742549626862230.0,146.0,4905.0,8.0,825.0,9.21,0.0,836.36,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
231.0,1.0,1742549627862140.0,150.0,4114.0,8.0,589.0,9.25,0.0,597.51,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
232.0,1.0,1742549628862310.0,205.0,4283.0,5.0,467.0,7.25,375.4,476.14,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
233.0,1.0,1742549629862100.0,150.0,3438.0,1.0,298.0,2.83,0.0,305.31,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
234.0,1.0,1742549630862250.0,140.0,2030.0,7.0,140.0,9.06,0.0,142.31,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
235.0,1.0,1742549631862100.0,130.0,1766.0,8.0,105.0,9.18,0.0,108.27,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
236.0,1.0,1742549632862180.0,101.0,2204.0,5.0,148.0,6.0,247.8,150.92,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
237.0,1.0,1742549633862220.0,150.0,3221.0,2.0,252.0,3.74,0.0,258.54,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
238.0,1.0,1742549634862060.0,200.0,3585.0,8.0,329.0,9.53,0.0,334.39,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
239.0,1.0,1742549635862140.0,200.0,3822.0,7.0,376.0,9.38,0.0,384.38,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
240.0,1.0,1742549636862210.0,150.0,4382.0,4.0,594.0,2.52,819.33,604.2,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
241.0,1.0,1742549637862160.0,130.0,4262.0,3.0,620.0,7.34,0.0,633.09,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
242.0,1.0,1742549638862070.0,125.0,3888.0,8.0,565.0,9.1,0.0,584.34,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
243.0,1.0,1742549639862110.0,130.0,4277.0,8.0,624.0,9.14,0.0,626.0,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
244.0,1.0,1742549640862230.0,70.0,6143.0,0.0,1052.0,1.22,967.0,1064.06,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
245.0,1.0,1742549641862050.0,100.0,6349.0,7.0,1036.0,7.96,0.0,1052.18,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
246.0,1.0,1742549642862250.0,126.0,5002.0,8.0,778.0,9.17,0.0,795.06,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
247.0,1.0,1742549643862050.0,136.0,4610.0,8.0,695.0,9.22,411.5,704.93,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
248.0,1.0,1742549644862170.0,65.0,7502.0,0.0,1276.0,0.74,518.0,1284.97,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
249.0,1.0,1742549645861940.0,107.0,5553.0,7.0,894.0,8.61,0.0,907.05,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
250.0,1.0,1742549646862110.0,125.0,5158.0,8.0,778.0,9.12,0.0,800.69,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
251.0,1.0,1742549647862060.0,134.0,4760.0,7.0,777.0,8.68,228.25,777.5,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
252.0,1.0,1742549648862210.0,45.0,6719.0,0.0,1110.0,0.7,0.0,1133.93,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
253.0,1.0,1742549649862270.0,164.0,5575.0,8.0,967.0,9.26,0.0,975.26,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
254.0,1.0,1742549650862290.0,149.0,5845.0,7.0,1073.0,9.02,0.0,1088.07,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
255.0,1.0,1742549651862060.0,121.0,6860.0,6.0,1389.0,7.47,461.8,1396.7,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
256.0,1.0,1742549652862140.0,65.0,8064.0,1.0,1443.0,1.96,0.0,1462.0,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
257.0,1.0,1742549653862050.0,118.0,6138.0,8.0,1085.0,9.12,0.0,1102.74,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
258.0,1.0,1742549654862250.0,113.0,6236.0,8.0,1132.0,9.12,0.0,1142.51,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
259.0,1.0,1742549655862060.0,90.0,7639.0,5.0,1411.0,6.38,205.83,1421.11,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
260.0,1.0,1742549656862210.0,94.0,6917.0,2.0,1114.0,3.46,0.0,1137.58,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
261.0,1.0,1742549657862170.0,145.0,4924.0,8.0,778.0,9.58,0.0,780.05,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
262.0,1.0,1742549658862120.0,156.0,4382.0,8.0,683.0,9.2,0.0,702.0,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
263.0,1.0,1742549659861960.0,155.0,4199.0,1.0,570.0,2.57,698.75,571.7,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
264.0,1.0,1742549660862220.0,194.0,3559.0,6.0,290.0,7.44,0.0,297.58,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
265.0,1.0,1742549661862050.0,175.0,2737.0,8.0,223.0,9.4,0.0,226.18,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
266.0,1.0,1742549662862190.0,165.0,2479.0,8.0,176.0,9.3,402.0,180.09,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
267.0,1.0,1742549663862080.0,70.0,2073.0,0.0,131.0,0.78,81.0,133.27,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
268.0,1.0,1742549664862060.0,105.0,1692.0,7.0,92.0,8.48,0.0,94.84,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
269.0,1.0,1742549665862250.0,173.0,2414.0,8.0,176.0,9.65,0.0,180.17,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
270.0,1.0,1742549666862150.0,200.0,3028.0,7.0,235.0,9.29,251.25,241.46,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
271.0,1.0,1742549667862120.0,70.0,5096.0,0.0,815.0,0.78,931.0,826.06,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
272.0,1.0,1742549668862340.0,125.0,5201.0,7.0,789.0,8.54,0.0,808.42,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
273.0,1.0,1742549669862190.0,135.0,5085.0,7.0,801.0,9.06,0.0,813.1,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
274.0,1.0,1742549670862370.0,120.0,5422.0,7.0,860.0,8.69,310.5,864.12,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
275.0,1.0,1742549671862280.0,60.0,8194.0,0.0,1417.0,0.74,0.0,1434.55,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
276.0,1.0,1742549672862190.0,120.0,5975.0,8.0,943.0,9.58,0.0,961.27,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
277.0,1.0,1742549673862260.0,141.0,5727.0,8.0,967.0,9.21,0.0,974.85,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
278.0,1.0,1742549674861960.0,116.0,6715.0,7.0,1107.0,8.36,271.67,1119.22,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
279.0,1.0,1742549675862120.0,50.0,8260.0,0.0,1559.0,1.0,0.0,1579.43,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
